,PUBCHEM_SID
2413,3716435
2414,3716435
2415,3716458
2416,3716458
2417,3716458
2418,3716458
2419,3716458
2420,3716536
2421,3716536
2422,3716536
2423,3716536
2424,3716536
2425,3716539
2426,3716539
2427,3716539
2428,3716539
2429,3716539
2430,3716641
2431,3716641
2432,3716641
2433,3716641
2434,3716641
2435,3716661
2436,3716661
2437,3716661
2438,3716661
2439,3716661
2440,3716893
2441,3716893
2442,3716893
2443,3716893
2444,3716893
2445,3717051
2446,3717051
2447,3717051
2448,3717051
2449,3717051
2450,3717090
2451,3717090
2452,3717090
2453,3717090
2454,3717090
2455,3717182
2456,3717182
2457,3717182
2458,3717182
2459,3717182
2460,3717322
2461,3717322
2462,3717322
2463,3717322
2464,3717322
2465,3717359
2466,3717359
2467,3717359
2468,3717359
2469,3717359
2470,3717397
2471,3717397
2472,3717397
2473,3717397
2474,3717397
2475,3717418
2476,3717418
2477,3717418
2478,3717418
2479,3717418
2480,3717423
2481,3717423
2482,3717423
2483,3717423
2484,3717423
2485,3717426
2486,3717426
2487,3717426
2488,3717426
2489,3717426
2490,3717473
2491,3717473
2492,3717473
2493,3717473
2494,3717473
2495,3717494
2496,3717494
2497,3717494
2498,3717494
2499,3717494
2500,3717526
2501,3717526
2502,3717526
2503,3717526
2504,3717526
2505,3717536
2506,3717536
2507,3717536
2508,3717536
2509,3717536
2510,3717701
2511,3717701
2512,3717701
2513,3717701
2514,3717701
2515,3717784
2516,3717784
2517,3717784
2518,3717784
2519,3717784
2520,3717861
2521,3717861
2522,3717861
2523,3717861
2524,3717861
2525,3717913
2526,3717913
2527,3717913
2528,3717913
2529,3717913
2530,3717932
2531,3717932
2532,3717932
2533,3717932
2534,3717932
2535,3717948
2536,3717948
2537,3717948
2538,3717948
2539,3717948
2540,3717951
2541,3717951
2542,3717951
2543,3717951
2544,3717951
2545,3717960
2546,3717960
2547,3717960
2548,3717960
2549,3717960
2550,3717981
2551,3717981
2552,3717981
2553,3717981
2554,3717981
2555,4237471
2556,4237471
2557,4237471
2558,4237471
2559,4237471
2560,4237472
2561,4237472
2562,4237472
2563,4237472
2564,4237472
2565,4237473
2566,4237473
2567,4237473
2568,4237473
2569,4237473
2570,4237474
2571,4237474
2572,4237474
2573,4237474
2574,4237474
2575,4237475
2576,4237475
2577,4237475
2578,4237475
2579,4237475
2580,4237476
2581,4237476
2582,4237476
2583,4237476
2584,4237476
2585,4237477
2586,4237477
2587,4237477
2588,4237477
2589,4237477
2590,4237478
2591,4237478
2592,4237478
2593,4237478
2594,4237478
2595,4237479
2596,4237479
2597,4237479
2598,4237479
2599,4237479
2600,4237480
2601,4237480
2602,4237480
2603,4237480
2604,4237480
2605,4237481
2606,4237481
2607,4237481
2608,4237481
2609,4237481
2610,4237482
2611,4237482
2612,4237482
2613,4237482
2614,4237482
2615,4237483
2616,4237483
2617,4237483
2618,4237483
2619,4237483
2620,4237484
2621,4237484
2622,4237484
2623,4237484
2624,4237484
2625,4237485
2626,4237485
2627,4237485
2628,4237485
2629,4237485
2630,4237486
2631,4237486
2632,4237486
2633,4237486
2634,4237486
2635,4237487
2636,4237487
2637,4237487
2638,4237487
2639,4237487
2640,4237488
2641,4237488
2642,4237488
2643,4237488
2644,4237488
2645,4237489
2646,4237489
2647,4237489
2648,4237489
2649,4237489
2650,4237490
2651,4237490
2652,4237490
2653,4237490
2654,4237490
2655,4237491
2656,4237491
2657,4237491
2658,4237491
2659,4237491
2660,4237492
2661,4237492
2662,4237492
2663,4237492
2664,4237492
2665,4237493
2666,4237493
2667,4237493
2668,4237493
2669,4237493
2670,4237494
2671,4237494
2672,4237494
2673,4237494
2674,4237494
2675,4237495
2676,4237495
2677,4237495
2678,4237495
2679,4237495
2680,4237496
2681,4237496
2682,4237496
2683,4237496
2684,4237496
2685,4237497
2686,4237497
2687,4237497
2688,4237497
2689,4237497
2690,4237498
2691,4237498
2692,4237498
2693,4237498
2694,4237498
2695,4237499
2696,4237499
2697,4237499
2698,4237499
2699,4237499
2700,4237500
2701,4237500
2702,4237500
2703,4237500
2704,4237500
2705,4237501
2706,4237501
2707,4237501
2708,4237501
2709,4237501
2710,4237502
2711,4237502
2712,4237502
2713,4237502
2714,4237502
2715,4237503
2716,4237503
2717,4237503
2718,4237503
2719,4237503
2720,4237504
2721,4237504
2722,4237504
2723,4237504
2724,4237504
2725,4237505
2726,4237505
2727,4237505
2728,4237505
2729,4237505
2730,4237506
2731,4237506
2732,4237506
2733,4237506
2734,4237506
2735,4237507
2736,4237507
2737,4237507
2738,4237507
2739,4237507
2740,4237509
2741,4237509
2742,4237509
2743,4237509
2744,4237509
2745,4237510
2746,4237510
2747,4237510
2748,4237510
2749,4237510
2750,4237511
2751,4237511
2752,4237511
2753,4237511
2754,4237511
2755,4237512
2756,4237512
2757,4237512
2758,4237512
2759,4237512
2760,4237513
2761,4237513
2762,4237513
2763,4237513
2764,4237513
2765,4237514
2766,4237514
2767,4237514
2768,4237514
2769,4237514
2770,4237515
2771,4237515
2772,4237515
2773,4237515
2774,4237515
2775,4237516
2776,4237516
2777,4237516
2778,4237516
2779,4237516
2780,4237517
2781,4237517
2782,4237517
2783,4237517
2784,4237517
2785,4237518
2786,4237518
2787,4237518
2788,4237518
2789,4237518
2790,4237519
2791,4237519
2792,4237519
2793,4237519
2794,4237519
2795,4237520
2796,4237520
2797,4237520
2798,4237520
2799,4237520
2800,4237521
2801,4237521
2802,4237521
2803,4237521
2804,4237521
2805,4237522
2806,4237522
2807,4237522
2808,4237522
2809,4237522
2810,4237523
2811,4237523
2812,4237523
2813,4237523
2814,4237523
2815,4237524
2816,4237524
2817,4237524
2818,4237524
2819,4237524
2820,4237525
2821,4237525
2822,4237525
2823,4237525
2824,4237525
2825,4237526
2826,4237526
2827,4237526
2828,4237526
2829,4237526
2830,4237527
2831,4237527
2832,4237527
2833,4237527
2834,4237527
2835,4237528
2836,4237528
2837,4237528
2838,4237528
2839,4237528
2840,4237529
2841,4237529
2842,4237529
2843,4237529
2844,4237529
2845,4237530
2846,4237530
2847,4237530
2848,4237530
2849,4237530
2850,4237531
2851,4237531
2852,4237531
2853,4237531
2854,4237531
2855,4237532
2856,4237532
2857,4237532
2858,4237532
2859,4237532
2860,4237533
2861,4237533
2862,4237533
2863,4237533
2864,4237533
2865,4237534
2866,4237534
2867,4237534
2868,4237534
2869,4237534
2870,4237535
2871,4237535
2872,4237535
2873,4237535
2874,4237535
2875,4237536
2876,4237536
2877,4237536
2878,4237536
2879,4237536
2880,4237537
2881,4237537
2882,4237537
2883,4237537
2884,4237537
2885,4237538
2886,4237538
2887,4237538
2888,4237538
2889,4237538
2890,4237539
2891,4237539
2892,4237539
2893,4237539
2894,4237539
2895,4237540
2896,4237540
2897,4237540
2898,4237540
2899,4237540
2900,4237541
2901,4237541
2902,4237541
2903,4237541
2904,4237541
2905,4237542
2906,4237542
2907,4237542
2908,4237542
2909,4237542
2910,4237543
2911,4237543
2912,4237543
2913,4237543
2914,4237543
2915,4237544
2916,4237544
2917,4237544
2918,4237544
2919,4237544
2920,4237545
2921,4237545
2922,4237545
2923,4237545
2924,4237545
2925,4237546
2926,4237546
2927,4237546
2928,4237546
2929,4237546
2930,4237547
2931,4237547
2932,4237547
2933,4237547
2934,4237547
2935,4237548
2936,4237548
2937,4237548
2938,4237548
2939,4237548
2940,4237549
2941,4237549
2942,4237549
2943,4237549
2944,4237549
2945,4237550
2946,4237550
2947,4237550
2948,4237550
2949,4237550
2950,4237551
2951,4237551
2952,4237551
2953,4237551
2954,4237551
2955,4237552
2956,4237552
2957,4237552
2958,4237552
2959,4237552
2960,4237553
2961,4237553
2962,4237553
2963,4237553
2964,4237553
2965,4237554
2966,4237554
2967,4237554
2968,4237554
2969,4237554
2970,4237555
2971,4237555
2972,4237555
2973,4237555
2974,4237555
2975,4237556
2976,4237556
2977,4237556
2978,4237556
2979,4237556
2980,4237557
2981,4237557
2982,4237557
2983,4237557
2984,4237557
2985,4237558
2986,4237558
2987,4237558
2988,4237558
2989,4237558
2990,4237559
2991,4237559
2992,4237559
2993,4237559
2994,4237559
2995,4237560
2996,4237560
2997,4237560
2998,4237560
2999,4237560
3000,4237561
3001,4237561
3002,4237561
3003,4237561
3004,4237561
3005,4237562
3006,4237562
3007,4237562
3008,4237562
3009,4237562
3010,4237563
3011,4237563
3012,4237563
3013,4237563
3014,4237563
3015,4237564
3016,4237564
3017,4237564
3018,4237564
3019,4237564
3020,4237565
3021,4237565
3022,4237565
3023,4237565
3024,4237565
3025,4237566
3026,4237566
3027,4237566
3028,4237566
3029,4237566
3030,4237567
3031,4237567
3032,4237567
3033,4237567
3034,4237567
3035,4237568
3036,4237568
3037,4237568
3038,4237568
3039,4237568
3040,4237569
3041,4237569
3042,4237569
3043,4237569
3044,4237569
3045,4237570
3046,4237570
3047,4237570
3048,4237570
3049,4237570
3050,4237571
3051,4237571
3052,4237571
3053,4237571
3054,4237571
3055,4237572
3056,4237572
3057,4237572
3058,4237572
3059,4237572
3060,4237573
3061,4237573
3062,4237573
3063,4237573
3064,4237573
3065,4237574
3066,4237574
3067,4237574
3068,4237574
3069,4237574
3070,4237575
3071,4237575
3072,4237575
3073,4237575
3074,4237575
3075,4237576
3076,4237576
3077,4237576
3078,4237576
3079,4237576
3080,4237577
3081,4237577
3082,4237577
3083,4237577
3084,4237577
3085,4237578
3086,4237578
3087,4237578
3088,4237578
3089,4237578
3090,4237579
3091,4237579
3092,4237579
3093,4237579
3094,4237579
3095,4237580
3096,4237580
3097,4237580
3098,4237580
3099,4237580
3100,4237581
3101,4237581
3102,4237581
3103,4237581
3104,4237581
3105,4237582
3106,4237582
3107,4237582
3108,4237582
3109,4237582
3110,4237583
3111,4237583
3112,4237583
3113,4237583
3114,4237583
3115,4237584
3116,4237584
3117,4237584
3118,4237584
3119,4237584
3120,4237585
3121,4237585
3122,4237585
3123,4237585
3124,4237585
3125,4237586
3126,4237586
3127,4237586
3128,4237586
3129,4237586
3130,4237587
3131,4237587
3132,4237587
3133,4237587
3134,4237587
3135,4237588
3136,4237588
3137,4237588
3138,4237588
3139,4237588
3140,4237589
3141,4237589
3142,4237589
3143,4237589
3144,4237589
3145,4237590
3146,4237590
3147,4237590
3148,4237590
3149,4237590
3150,4237591
3151,4237591
3152,4237591
3153,4237591
3154,4237591
3155,4237592
3156,4237592
3157,4237592
3158,4237592
3159,4237592
3160,4237593
3161,4237593
3162,4237593
3163,4237593
3164,4237593
3165,4237594
3166,4237594
3167,4237594
3168,4237594
3169,4237594
3170,4237595
3171,4237595
3172,4237595
3173,4237595
3174,4237595
3175,4237596
3176,4237596
3177,4237596
3178,4237596
3179,4237596
3180,4237597
3181,4237597
3182,4237597
3183,4237597
3184,4237597
3185,4237598
3186,4237598
3187,4237598
3188,4237598
3189,4237598
3190,4237599
3191,4237599
3192,4237599
3193,4237599
3194,4237599
3195,4237600
3196,4237600
3197,4237600
3198,4237600
3199,4237600
3200,4237601
3201,4237601
3202,4237601
3203,4237601
3204,4237601
3205,4237602
3206,4237602
3207,4237602
3208,4237602
3209,4237602
3210,4237603
3211,4237603
3212,4237603
3213,4237603
3214,4237603
3215,4237604
3216,4237604
3217,4237604
3218,4237604
3219,4237604
3220,4237605
3221,4237605
3222,4237605
3223,4237605
3224,4237605
3225,4237606
3226,4237606
3227,4237606
3228,4237606
3229,4237606
3230,4237607
3231,4237607
3232,4237607
3233,4237607
3234,4237607
3235,4237608
3236,4237608
3237,4237608
3238,4237608
3239,4237608
3240,4237609
3241,4237609
3242,4237609
3243,4237609
3244,4237609
3245,4237610
3246,4237610
3247,4237610
3248,4237610
3249,4237610
3250,4237611
3251,4237611
3252,4237611
3253,4237611
3254,4237611
3255,4237612
3256,4237612
3257,4237612
3258,4237612
3259,4237612
3260,4237613
3261,4237613
3262,4237613
3263,4237613
3264,4237613
3265,4237614
3266,4237614
3267,4237614
3268,4237614
3269,4237614
3270,4237615
3271,4237615
3272,4237615
3273,4237615
3274,4237615
3275,4237616
3276,4237616
3277,4237616
3278,4237616
3279,4237616
3280,4237617
3281,4237617
3282,4237617
3283,4237617
3284,4237617
3285,4237618
3286,4237618
3287,4237618
3288,4237618
3289,4237618
3290,4237619
3291,4237619
3292,4237619
3293,4237619
3294,4237619
3295,4237620
3296,4237620
3297,4237620
3298,4237620
3299,4237620
3300,4237621
3301,4237621
3302,4237621
3303,4237621
3304,4237621
3305,4237622
3306,4237622
3307,4237622
3308,4237622
3309,4237622
3310,4237623
3311,4237623
3312,4237623
3313,4237623
3314,4237623
3315,4237624
3316,4237624
3317,4237624
3318,4237624
3319,4237624
3320,4237625
3321,4237625
3322,4237625
3323,4237625
3324,4237625
3325,4237626
3326,4237626
3327,4237626
3328,4237626
3329,4237626
3330,4237627
3331,4237627
3332,4237627
3333,4237627
3334,4237627
3335,4237628
3336,4237628
3337,4237628
3338,4237628
3339,4237628
3340,4237629
3341,4237629
3342,4237629
3343,4237629
3344,4237629
3345,4237630
3346,4237630
3347,4237630
3348,4237630
3349,4237630
3350,4237631
3351,4237631
3352,4237631
3353,4237631
3354,4237631
3355,4237632
3356,4237632
3357,4237632
3358,4237632
3359,4237632
3360,4237633
3361,4237633
3362,4237633
3363,4237633
3364,4237633
3365,4237634
3366,4237634
3367,4237634
3368,4237634
3369,4237634
3370,4237635
3371,4237635
3372,4237635
3373,4237635
3374,4237635
3375,4237636
3376,4237636
3377,4237636
3378,4237636
3379,4237636
3380,4237637
3381,4237637
3382,4237637
3383,4237637
3384,4237637
3385,4237638
3386,4237638
3387,4237638
3388,4237638
3389,4237638
3390,4237639
3391,4237639
3392,4237639
3393,4237639
3394,4237639
3395,4237640
3396,4237640
3397,4237640
3398,4237640
3399,4237640
3400,4237641
3401,4237641
3402,4237641
3403,4237641
3404,4237641
3405,4237642
3406,4237642
3407,4237642
3408,4237642
3409,4237642
3410,4237643
3411,4237643
3412,4237643
3413,4237643
3414,4237643
3415,4237644
3416,4237644
3417,4237644
3418,4237644
3419,4237644
3420,4237645
3421,4237645
3422,4237645
3423,4237645
3424,4237645
3425,4237646
3426,4237646
3427,4237646
3428,4237646
3429,4237646
3430,4237647
3431,4237647
3432,4237647
3433,4237647
3434,4237647
3435,4237648
3436,4237648
3437,4237648
3438,4237648
3439,4237648
3440,4237649
3441,4237649
3442,4237649
3443,4237649
3444,4237649
3445,4237650
3446,4237650
3447,4237650
3448,4237650
3449,4237650
3450,4237651
3451,4237651
3452,4237651
3453,4237651
3454,4237651
3455,4237652
3456,4237652
3457,4237652
3458,4237652
3459,4237652
3460,4237653
3461,4237653
3462,4237653
3463,4237653
3464,4237653
3465,4237654
3466,4237654
3467,4237654
3468,4237654
3469,4237654
3470,4237655
3471,4237655
3472,4237655
3473,4237655
3474,4237655
3475,4237656
3476,4237656
3477,4237656
3478,4237656
3479,4237656
3480,4237657
3481,4237657
3482,4237657
3483,4237657
3484,4237657
3485,4237658
3486,4237658
3487,4237658
3488,4237658
3489,4237658
3490,4237659
3491,4237659
3492,4237659
3493,4237659
3494,4237659
3495,4237660
3496,4237660
3497,4237660
3498,4237660
3499,4237660
3500,4237661
3501,4237661
3502,4237661
3503,4237661
3504,4237661
3505,4237662
3506,4237662
3507,4237662
3508,4237662
3509,4237662
3510,4237663
3511,4237663
3512,4237663
3513,4237663
3514,4237663
3515,4237664
3516,4237664
3517,4237664
3518,4237664
3519,4237664
3520,4237665
3521,4237665
3522,4237665
3523,4237665
3524,4237665
3525,4237666
3526,4237666
3527,4237666
3528,4237666
3529,4237666
3530,4237667
3531,4237667
3532,4237667
3533,4237667
3534,4237667
3535,4237668
3536,4237668
3537,4237668
3538,4237668
3539,4237668
3540,4237669
3541,4237669
3542,4237669
3543,4237669
3544,4237669
3545,4237670
3546,4237670
3547,4237670
3548,4237670
3549,4237670
3550,4237671
3551,4237671
3552,4237671
3553,4237671
3554,4237671
3555,4237672
3556,4237672
3557,4237672
3558,4237672
3559,4237672
3560,4237673
3561,4237673
3562,4237673
3563,4237673
3564,4237673
3565,4237674
3566,4237674
3567,4237674
3568,4237674
3569,4237674
3570,4237675
3571,4237675
3572,4237675
3573,4237675
3574,4237675
3575,4237676
3576,4237676
3577,4237676
3578,4237676
3579,4237676
3580,4237677
3581,4237677
3582,4237677
3583,4237677
3584,4237677
3585,4237678
3586,4237678
3587,4237678
3588,4237678
3589,4237678
3590,4237679
3591,4237679
3592,4237679
3593,4237679
3594,4237679
3595,4237680
3596,4237680
3597,4237680
3598,4237680
3599,4237680
3600,4237681
3601,4237681
3602,4237681
3603,4237681
3604,4237681
3605,4237682
3606,4237682
3607,4237682
3608,4237682
3609,4237682
3610,4237683
3611,4237683
3612,4237683
3613,4237683
3614,4237683
3615,4237684
3616,4237684
3617,4237684
3618,4237684
3619,4237684
3620,4237685
3621,4237685
3622,4237685
3623,4237685
3624,4237685
3625,4237686
3626,4237686
3627,4237686
3628,4237686
3629,4237686
3630,4237687
3631,4237687
3632,4237687
3633,4237687
3634,4237687
3635,4237688
3636,4237688
3637,4237688
3638,4237688
3639,4237688
3640,4237689
3641,4237689
3642,4237689
3643,4237689
3644,4237689
3645,4237690
3646,4237690
3647,4237690
3648,4237690
3649,4237690
3650,4237691
3651,4237691
3652,4237691
3653,4237691
3654,4237691
3655,4237692
3656,4237692
3657,4237692
3658,4237692
3659,4237692
3660,4237693
3661,4237693
3662,4237693
3663,4237693
3664,4237693
3665,4237694
3666,4237694
3667,4237694
3668,4237694
3669,4237694
3670,4237695
3671,4237695
3672,4237695
3673,4237695
3674,4237695
3675,4237696
3676,4237696
3677,4237696
3678,4237696
3679,4237696
3680,4237697
3681,4237697
3682,4237697
3683,4237697
3684,4237697
3685,4237698
3686,4237698
3687,4237698
3688,4237698
3689,4237698
3690,4237699
3691,4237699
3692,4237699
3693,4237699
3694,4237699
3695,4237700
3696,4237700
3697,4237700
